,Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Weekday,Discounted Price
38705,2023-01-23,S001,P0006,Toys,North,136,116,0,37.27,15,Snowy,1,40.47,Winter,0,115,2023,1,23,Monday,31.6795
38706,2023-01-23,S001,P0007,Groceries,North,281,114,0,19.39,25,Snowy,1,22.45,Winter,0,110,2023,1,23,Monday,14.5425
38707,2023-01-23,S001,P0008,Electronics,North,110,103,139,45.93,10,Snowy,0,45.02,Winter,0,119,2023,1,23,Monday,41.337
38708,2023-01-23,S001,P0009,Clothing,North,242,221,220,89.28,25,Snowy,1,95.44,Winter,0,196,2023,1,23,Monday,66.96000000000001
38709,2023-01-23,S001,P0010,Furniture,North,439,97,0,104.18,25,Snowy,1,102.23,Winter,0,83,2023,1,23,Monday,78.135
38710,2023-01-23,S001,P0011,Furniture,North,259,48,0,164.52,5,Snowy,0,156.69,Winter,0,78,2023,1,23,Monday,156.294
38711,2023-01-23,S001,P0012,Groceries,North,72,72,0,85.15,5,Snowy,0,97.03,Winter,0,123,2023,1,23,Monday,80.8925
38712,2023-01-23,S001,P0013,Toys,North,108,99,131,28.17,20,Snowy,1,33.23,Winter,0,113,2023,1,23,Monday,22.536
38713,2023-01-23,S001,P0014,Groceries,North,409,83,0,79.42,0,Snowy,0,69.97,Winter,0,109,2023,1,23,Monday,79.42
38714,2023-01-23,S001,P0015,Toys,North,161,156,134,14.52,20,Snowy,1,15.41,Winter,0,134,2023,1,23,Monday,11.616
38715,2023-01-23,S001,P0016,Groceries,North,445,52,0,32.45,5,Snowy,0,38.86,Winter,0,62,2023,1,23,Monday,30.8275
38716,2023-01-23,S001,P0017,Toys,North,130,53,0,17.55,25,Snowy,1,16.72,Winter,0,88,2023,1,23,Monday,13.162500000000001
38717,2023-01-23,S001,P0018,Groceries,North,172,104,112,63.87,0,Snowy,0,62.38,Winter,0,98,2023,1,23,Monday,63.87
38718,2023-01-23,S001,P0019,Furniture,North,165,84,0,90.61,25,Snowy,1,79.45,Winter,0,79,2023,1,23,Monday,67.9575
38719,2023-01-23,S001,P0020,Furniture,North,290,95,0,91.7,25,Snowy,1,102.27,Winter,0,82,2023,1,23,Monday,68.775
38720,2023-01-23,S002,P0001,Groceries,South,493,122,0,72.97,20,Cloudy,1,83.61,Winter,0,136,2023,1,23,Monday,58.376000000000005
38721,2023-01-23,S002,P0002,Toys,South,235,113,287,39.72,0,Cloudy,0,38.14,Winter,0,137,2023,1,23,Monday,39.72
38722,2023-01-23,S002,P0003,Groceries,South,451,165,462,94.19,5,Cloudy,0,80.2,Winter,0,147,2023,1,23,Monday,89.48049999999999
38723,2023-01-23,S002,P0004,Groceries,South,769,161,0,50.21,10,Cloudy,1,54.45,Winter,0,196,2023,1,23,Monday,45.189
38724,2023-01-23,S002,P0005,Electronics,South,1968,92,0,114.28,0,Cloudy,0,99.56,Winter,0,147,2023,1,23,Monday,114.28
38725,2023-01-23,S002,P0006,Clothing,South,178,78,0,61.23,15,Cloudy,1,66.35,Winter,0,125,2023,1,23,Monday,52.0455
38726,2023-01-23,S002,P0007,Toys,South,431,111,0,27.08,10,Cloudy,1,26.88,Winter,0,96,2023,1,23,Monday,24.372
38727,2023-01-23,S002,P0008,Groceries,South,46,46,138,28.6,5,Cloudy,0,31.97,Winter,0,149,2023,1,23,Monday,27.17
38728,2023-01-23,S002,P0009,Groceries,South,342,134,291,68.87,10,Cloudy,1,75.04,Winter,0,167,2023,1,23,Monday,61.983000000000004
38729,2023-01-23,S002,P0010,Groceries,South,195,183,204,97.01,15,Cloudy,1,113.96,Winter,0,184,2023,1,23,Monday,82.4585
38730,2023-01-23,S002,P0011,Groceries,South,228,38,0,75.48,5,Cloudy,0,84.76,Winter,0,48,2023,1,23,Monday,71.706
38731,2023-01-23,S002,P0012,Electronics,South,629,36,0,54.29,10,Cloudy,0,52.09,Winter,0,45,2023,1,23,Monday,48.861
38732,2023-01-23,S002,P0013,Groceries,South,694,100,0,21.15,20,Cloudy,1,22.55,Winter,0,156,2023,1,23,Monday,16.919999999999998
38733,2023-01-23,S002,P0014,Electronics,South,549,45,0,105.51,5,Cloudy,0,115.86,Winter,0,62,2023,1,23,Monday,100.2345
38734,2023-01-23,S002,P0015,Clothing,South,687,117,624,70.76,20,Cloudy,1,61.71,Winter,0,163,2023,1,23,Monday,56.608000000000004
38735,2023-01-23,S002,P0016,Clothing,South,310,100,0,96.84,0,Cloudy,0,95.46,Winter,0,107,2023,1,23,Monday,96.84
38736,2023-01-23,S002,P0017,Toys,South,307,124,501,22.06,15,Cloudy,1,19.5,Winter,0,148,2023,1,23,Monday,18.750999999999998
38737,2023-01-23,S002,P0018,Clothing,South,172,61,0,24.42,10,Cloudy,0,27.71,Winter,0,88,2023,1,23,Monday,21.978
38738,2023-01-23,S002,P0019,Clothing,South,1001,245,915,114.5,15,Cloudy,1,105.4,Winter,0,234,2023,1,23,Monday,97.325
38739,2023-01-23,S002,P0020,Furniture,South,522,116,0,116.49,20,Cloudy,1,127.19,Winter,0,109,2023,1,23,Monday,93.19200000000001
38740,2023-01-23,S003,P0001,Toys,East,305,201,360,20.02,10,Cloudy,1,17.98,Winter,0,172,2023,1,23,Monday,18.018
38741,2023-01-23,S003,P0002,Groceries,East,572,199,626,71.37,0,Cloudy,0,82.16,Winter,0,179,2023,1,23,Monday,71.37
38742,2023-01-23,S003,P0003,Electronics,East,149,78,127,98.22,0,Cloudy,0,118.59,Winter,0,124,2023,1,23,Monday,98.22
38743,2023-01-23,S003,P0004,Groceries,East,534,129,610,23.34,25,Cloudy,1,23.08,Winter,0,182,2023,1,23,Monday,17.505
38744,2023-01-23,S003,P0005,Toys,East,421,47,0,20.19,0,Cloudy,0,19.8,Winter,0,49,2023,1,23,Monday,20.19
38745,2023-01-23,S003,P0006,Toys,East,161,124,153,36.7,20,Cloudy,1,32.15,Winter,0,128,2023,1,23,Monday,29.360000000000003
38746,2023-01-23,S003,P0007,Groceries,East,183,105,0,13.16,25,Cloudy,1,15.34,Winter,0,121,2023,1,23,Monday,9.870000000000001
38747,2023-01-23,S003,P0008,Clothing,East,315,105,0,114.34,0,Cloudy,0,125.64,Winter,0,92,2023,1,23,Monday,114.34
38748,2023-01-23,S003,P0009,Groceries,East,107,107,158,57.02,20,Cloudy,1,54.43,Winter,0,173,2023,1,23,Monday,45.61600000000001
38749,2023-01-23,S003,P0010,Groceries,East,116,116,136,33.01,25,Cloudy,1,38.79,Winter,0,135,2023,1,23,Monday,24.7575
38750,2023-01-23,S003,P0011,Electronics,East,20,20,297,133.82,10,Cloudy,0,117.34,Winter,0,138,2023,1,23,Monday,120.438
38751,2023-01-23,S003,P0012,Furniture,East,258,29,0,76.2,10,Cloudy,0,89.56,Winter,0,35,2023,1,23,Monday,68.58
38752,2023-01-23,S003,P0013,Groceries,East,901,98,0,58.4,20,Cloudy,1,55.11,Winter,0,83,2023,1,23,Monday,46.72
38753,2023-01-23,S003,P0014,Groceries,East,574,120,0,116.14,0,Cloudy,0,103.2,Winter,0,147,2023,1,23,Monday,116.14
38754,2023-01-23,S003,P0015,Groceries,East,388,64,0,71.04,25,Cloudy,1,85.33,Winter,0,88,2023,1,23,Monday,53.28
38755,2023-01-23,S003,P0016,Electronics,East,179,140,0,107.99,10,Cloudy,0,130.58,Winter,0,154,2023,1,23,Monday,97.191
38756,2023-01-23,S003,P0017,Furniture,East,604,75,0,99.72,20,Cloudy,1,119.63,Winter,0,82,2023,1,23,Monday,79.77600000000001
38757,2023-01-23,S003,P0018,Furniture,East,357,45,0,128.94,0,Cloudy,0,150.04,Winter,0,63,2023,1,23,Monday,128.94
38758,2023-01-23,S003,P0019,Groceries,East,174,174,173,55.06,25,Cloudy,1,65.23,Winter,0,198,2023,1,23,Monday,41.295
38759,2023-01-23,S003,P0020,Clothing,East,834,138,733,95.72,10,Cloudy,1,82.46,Winter,0,203,2023,1,23,Monday,86.148
38760,2023-01-23,S004,P0001,Groceries,West,422,133,0,10.46,25,Sunny,1,11.27,Winter,0,176,2023,1,23,Monday,7.845000000000001
38761,2023-01-23,S004,P0002,Groceries,West,858,107,0,19.77,5,Sunny,0,17.33,Winter,0,90,2023,1,23,Monday,18.781499999999998
38762,2023-01-23,S004,P0003,Furniture,West,409,117,0,153.92,5,Sunny,0,144.76,Winter,0,103,2023,1,23,Monday,146.224
38763,2023-01-23,S004,P0004,Groceries,West,777,83,0,39.41,20,Sunny,1,43.48,Winter,0,73,2023,1,23,Monday,31.528
38764,2023-01-23,S004,P0005,Clothing,West,146,146,144,84.28,10,Sunny,0,83.01,Winter,0,161,2023,1,23,Monday,75.852
38765,2023-01-23,S004,P0006,Groceries,West,250,138,420,45.24,10,Sunny,1,40.98,Winter,0,191,2023,1,23,Monday,40.716
38766,2023-01-23,S004,P0007,Groceries,West,731,145,826,36.57,10,Sunny,1,32.91,Winter,0,202,2023,1,23,Monday,32.913000000000004
38767,2023-01-23,S004,P0008,Furniture,West,86,86,112,105.54,5,Sunny,0,101.48,Winter,0,94,2023,1,23,Monday,100.263
38768,2023-01-23,S004,P0009,Clothing,West,525,183,559,115.74,20,Sunny,1,135.3,Winter,0,171,2023,1,23,Monday,92.592
38769,2023-01-23,S004,P0010,Groceries,West,274,102,0,28.13,10,Sunny,1,30.9,Winter,0,160,2023,1,23,Monday,25.317
38770,2023-01-23,S004,P0011,Clothing,West,538,117,0,72.98,0,Sunny,0,80.88,Winter,0,162,2023,1,23,Monday,72.98
38771,2023-01-23,S004,P0012,Electronics,West,186,82,0,106.38,5,Sunny,0,104.93,Winter,0,72,2023,1,23,Monday,101.06099999999999
38772,2023-01-23,S004,P0013,Groceries,West,386,72,0,14.85,20,Sunny,1,16.87,Winter,0,69,2023,1,23,Monday,11.88
38773,2023-01-23,S004,P0014,Furniture,West,161,55,178,162.49,10,Sunny,0,145.8,Winter,0,81,2023,1,23,Monday,146.241
38774,2023-01-23,S004,P0015,Furniture,West,215,80,0,82.19,25,Sunny,1,96.24,Winter,0,111,2023,1,23,Monday,61.6425
38775,2023-01-23,S004,P0016,Furniture,West,152,65,0,118.25,5,Sunny,0,112.71,Winter,0,75,2023,1,23,Monday,112.33749999999999
38776,2023-01-23,S004,P0017,Clothing,West,134,134,224,135.23,10,Sunny,1,131.88,Winter,0,235,2023,1,23,Monday,121.707
38777,2023-01-23,S004,P0018,Furniture,West,68,68,69,145.19,10,Sunny,0,162.7,Winter,0,74,2023,1,23,Monday,130.671
38778,2023-01-23,S004,P0019,Clothing,West,112,112,296,75.45,25,Sunny,1,65.11,Winter,0,273,2023,1,23,Monday,56.587500000000006
38779,2023-01-23,S004,P0020,Furniture,West,45,45,151,109.85,25,Sunny,1,101.41,Winter,0,92,2023,1,23,Monday,82.38749999999999
38780,2023-01-23,S005,P0001,Groceries,North,298,43,0,9.26,15,Snowy,1,10.8,Winter,0,70,2023,1,23,Monday,7.8709999999999996
38781,2023-01-23,S005,P0002,Electronics,North,461,52,0,37.53,5,Snowy,0,33.3,Winter,0,66,2023,1,23,Monday,35.6535
38782,2023-01-23,S005,P0003,Toys,North,143,58,76,27.23,10,Snowy,0,32.46,Winter,0,95,2023,1,23,Monday,24.507
38783,2023-01-23,S005,P0004,Groceries,North,181,141,121,7.66,15,Snowy,1,6.6,Winter,0,132,2023,1,23,Monday,6.511
38784,2023-01-23,S005,P0005,Groceries,North,261,178,358,19.0,10,Snowy,0,17.58,Winter,0,167,2023,1,23,Monday,17.1
38785,2023-01-23,S005,P0006,Groceries,North,583,101,539,60.3,10,Snowy,1,65.86,Winter,0,136,2023,1,23,Monday,54.269999999999996
38786,2023-01-23,S005,P0007,Groceries,North,333,84,0,70.74,20,Snowy,1,66.86,Winter,0,105,2023,1,23,Monday,56.592
38787,2023-01-23,S005,P0008,Groceries,North,97,83,78,65.04,0,Snowy,0,55.42,Winter,0,93,2023,1,23,Monday,65.04
38788,2023-01-23,S005,P0009,Groceries,North,325,122,0,83.31,15,Snowy,1,93.87,Winter,0,105,2023,1,23,Monday,70.8135
38789,2023-01-23,S005,P0010,Groceries,North,369,236,568,60.51,25,Snowy,1,63.93,Winter,0,204,2023,1,23,Monday,45.3825
38790,2023-01-23,S005,P0011,Electronics,North,546,76,0,76.75,10,Snowy,0,70.33,Winter,0,97,2023,1,23,Monday,69.075
38791,2023-01-23,S005,P0012,Furniture,North,433,22,0,111.58,0,Snowy,0,129.46,Winter,0,36,2023,1,23,Monday,111.58
38792,2023-01-23,S005,P0013,Groceries,North,300,17,0,51.47,10,Snowy,1,58.04,Winter,0,28,2023,1,23,Monday,46.323
38793,2023-01-23,S005,P0014,Furniture,North,303,78,226,175.99,0,Snowy,0,159.3,Winter,0,77,2023,1,23,Monday,175.99
38794,2023-01-23,S005,P0015,Groceries,North,226,125,0,56.88,10,Snowy,1,53.31,Winter,0,158,2023,1,23,Monday,51.192
38795,2023-01-23,S005,P0016,Toys,North,72,42,0,28.67,10,Snowy,0,33.25,Winter,0,68,2023,1,23,Monday,25.803
38796,2023-01-23,S005,P0017,Toys,North,233,94,0,31.3,25,Snowy,1,27.13,Winter,0,111,2023,1,23,Monday,23.475
38797,2023-01-23,S005,P0018,Clothing,North,134,40,0,18.13,10,Snowy,0,17.75,Winter,0,59,2023,1,23,Monday,16.317
38798,2023-01-23,S005,P0019,Furniture,North,176,36,0,95.34,25,Snowy,1,83.34,Winter,0,37,2023,1,23,Monday,71.505
38799,2023-01-23,S005,P0020,Toys,North,136,95,142,29.27,15,Snowy,1,33.49,Winter,0,129,2023,1,23,Monday,24.8795
38800,2023-01-24,S001,P0001,Electronics,North,169,60,0,62.2,10,Snowy,1,67.06,Winter,0,84,2023,1,24,Tuesday,55.980000000000004
38801,2023-01-24,S001,P0002,Clothing,North,217,149,0,80.15,0,Snowy,0,71.28,Winter,0,145,2023,1,24,Tuesday,80.15
38802,2023-01-24,S001,P0003,Clothing,North,602,156,0,59.29,10,Snowy,0,63.74,Winter,0,154,2023,1,24,Tuesday,53.361
38803,2023-01-24,S001,P0004,Electronics,North,63,47,0,82.86,20,Snowy,1,74.88,Winter,0,68,2023,1,24,Tuesday,66.288
38804,2023-01-24,S001,P0005,Groceries,North,1287,146,0,64.59,10,Snowy,1,59.11,Winter,0,143,2023,1,24,Tuesday,58.13100000000001
38805,2023-01-24,S001,P0006,Toys,North,606,56,0,37.91,5,Snowy,0,40.12,Winter,0,86,2023,1,24,Tuesday,36.0145
38806,2023-01-24,S001,P0007,Groceries,North,1038,45,0,20.89,0,Snowy,0,24.62,Winter,0,50,2023,1,24,Tuesday,20.89
38807,2023-01-24,S001,P0008,Electronics,North,146,30,0,37.8,0,Snowy,0,33.84,Winter,0,35,2023,1,24,Tuesday,37.8
38808,2023-01-24,S001,P0009,Clothing,North,241,131,162,105.36,0,Snowy,0,117.61,Winter,0,150,2023,1,24,Tuesday,105.36
38809,2023-01-24,S001,P0010,Furniture,North,342,74,374,116.7,10,Snowy,0,123.23,Winter,0,78,2023,1,24,Tuesday,105.03
38810,2023-01-24,S001,P0011,Furniture,North,211,81,166,152.25,10,Snowy,1,132.76,Winter,0,72,2023,1,24,Tuesday,137.025
38811,2023-01-24,S001,P0012,Groceries,North,401,74,0,72.55,15,Snowy,1,62.5,Winter,0,92,2023,1,24,Tuesday,61.6675
38812,2023-01-24,S001,P0013,Toys,North,140,89,0,32.59,0,Snowy,0,30.42,Winter,0,74,2023,1,24,Tuesday,32.59
38813,2023-01-24,S001,P0014,Groceries,North,326,197,592,80.26,10,Snowy,1,90.11,Winter,0,166,2023,1,24,Tuesday,72.23400000000001
38814,2023-01-24,S001,P0015,Toys,North,139,106,85,14.27,10,Snowy,0,16.6,Winter,0,91,2023,1,24,Tuesday,12.843
38815,2023-01-24,S001,P0016,Groceries,North,393,185,440,41.51,10,Snowy,0,47.79,Winter,0,155,2023,1,24,Tuesday,37.359
38816,2023-01-24,S001,P0017,Toys,North,77,75,99,19.74,10,Snowy,1,20.92,Winter,0,84,2023,1,24,Tuesday,17.766
38817,2023-01-24,S001,P0018,Groceries,North,180,179,172,65.66,15,Snowy,1,58.76,Winter,0,161,2023,1,24,Tuesday,55.81099999999999
38818,2023-01-24,S001,P0019,Furniture,North,81,81,104,116.93,10,Snowy,0,135.37,Winter,0,117,2023,1,24,Tuesday,105.23700000000001
38819,2023-01-24,S001,P0020,Furniture,North,195,63,0,124.41,5,Snowy,0,110.65,Winter,0,87,2023,1,24,Tuesday,118.1895
38820,2023-01-24,S002,P0001,Groceries,South,371,56,0,64.96,15,Cloudy,1,62.64,Winter,0,66,2023,1,24,Tuesday,55.215999999999994
38821,2023-01-24,S002,P0002,Toys,South,122,40,0,30.46,0,Cloudy,0,28.86,Winter,0,57,2023,1,24,Tuesday,30.46
38822,2023-01-24,S002,P0003,Groceries,South,286,59,0,65.21,10,Cloudy,0,55.44,Winter,0,53,2023,1,24,Tuesday,58.68899999999999
38823,2023-01-24,S002,P0004,Groceries,South,608,121,0,49.38,10,Cloudy,1,48.61,Winter,0,169,2023,1,24,Tuesday,44.442
38824,2023-01-24,S002,P0005,Electronics,South,1876,137,0,99.31,10,Cloudy,1,87.12,Winter,0,135,2023,1,24,Tuesday,89.379
38825,2023-01-24,S002,P0006,Clothing,South,100,72,118,62.43,10,Cloudy,0,71.84,Winter,0,112,2023,1,24,Tuesday,56.187
38826,2023-01-24,S002,P0007,Toys,South,320,72,366,27.71,10,Cloudy,0,26.9,Winter,0,103,2023,1,24,Tuesday,24.939
38827,2023-01-24,S002,P0008,Groceries,South,138,138,154,28.7,0,Cloudy,0,33.6,Winter,0,132,2023,1,24,Tuesday,28.7
38828,2023-01-24,S002,P0009,Groceries,South,208,132,0,66.24,10,Cloudy,0,73.38,Winter,0,153,2023,1,24,Tuesday,59.616
38829,2023-01-24,S002,P0010,Groceries,South,216,80,0,92.44,5,Cloudy,0,104.92,Winter,0,127,2023,1,24,Tuesday,87.818
38830,2023-01-24,S002,P0011,Groceries,South,190,140,0,110.82,10,Cloudy,1,108.43,Winter,0,167,2023,1,24,Tuesday,99.738
38831,2023-01-24,S002,P0012,Electronics,South,593,152,879,82.71,15,Cloudy,1,78.49,Winter,0,198,2023,1,24,Tuesday,70.3035
38832,2023-01-24,S002,P0013,Groceries,South,594,72,0,21.15,0,Cloudy,0,24.41,Winter,0,84,2023,1,24,Tuesday,21.15
38833,2023-01-24,S002,P0014,Electronics,South,504,191,647,139.15,10,Cloudy,1,164.5,Winter,0,167,2023,1,24,Tuesday,125.23500000000001
38834,2023-01-24,S002,P0015,Clothing,South,570,100,0,72.69,5,Cloudy,0,66.67,Winter,0,113,2023,1,24,Tuesday,69.0555
38835,2023-01-24,S002,P0016,Clothing,South,691,99,0,91.48,10,Cloudy,0,91.18,Winter,0,122,2023,1,24,Tuesday,82.33200000000001
38836,2023-01-24,S002,P0017,Toys,South,183,40,0,14.96,15,Cloudy,1,17.39,Winter,0,47,2023,1,24,Tuesday,12.716000000000001
38837,2023-01-24,S002,P0018,Clothing,South,111,99,153,28.57,20,Cloudy,1,28.35,Winter,0,161,2023,1,24,Tuesday,22.856
38838,2023-01-24,S002,P0019,Clothing,South,756,88,0,81.26,5,Cloudy,0,89.71,Winter,0,88,2023,1,24,Tuesday,77.197
38839,2023-01-24,S002,P0020,Furniture,South,406,52,0,112.2,10,Cloudy,0,126.01,Winter,0,64,2023,1,24,Tuesday,100.98
38840,2023-01-24,S003,P0001,Toys,East,104,104,0,16.17,15,Sunny,1,14.25,Winter,0,117,2023,1,24,Tuesday,13.7445
38841,2023-01-24,S003,P0002,Groceries,East,373,105,0,57.32,0,Sunny,0,68.36,Winter,0,104,2023,1,24,Tuesday,57.32
38842,2023-01-24,S003,P0003,Electronics,East,198,136,171,99.36,10,Sunny,0,85.84,Winter,0,146,2023,1,24,Tuesday,89.424
38843,2023-01-24,S003,P0004,Groceries,East,405,138,0,19.45,25,Sunny,1,23.12,Winter,0,135,2023,1,24,Tuesday,14.587499999999999
38844,2023-01-24,S003,P0005,Toys,East,374,113,627,21.65,15,Sunny,1,24.99,Winter,0,132,2023,1,24,Tuesday,18.4025
38845,2023-01-24,S003,P0006,Toys,East,190,67,0,41.13,0,Sunny,0,45.81,Winter,0,110,2023,1,24,Tuesday,41.13
38846,2023-01-24,S003,P0007,Groceries,East,605,40,0,14.15,0,Sunny,0,15.52,Winter,0,58,2023,1,24,Tuesday,14.15
38847,2023-01-24,S003,P0008,Clothing,East,210,86,287,125.73,5,Sunny,0,146.47,Winter,0,139,2023,1,24,Tuesday,119.4435
38848,2023-01-24,S003,P0009,Groceries,East,158,100,0,54.47,5,Sunny,0,64.89,Winter,0,115,2023,1,24,Tuesday,51.7465
38849,2023-01-24,S003,P0010,Groceries,East,136,70,79,31.95,10,Sunny,0,35.86,Winter,0,70,2023,1,24,Tuesday,28.755
38850,2023-01-24,S003,P0011,Electronics,East,276,88,0,103.99,25,Sunny,1,99.23,Winter,0,115,2023,1,24,Tuesday,77.99249999999999
38851,2023-01-24,S003,P0012,Furniture,East,229,116,290,99.46,25,Sunny,1,85.74,Winter,0,152,2023,1,24,Tuesday,74.595
38852,2023-01-24,S003,P0013,Groceries,East,803,82,0,76.68,5,Sunny,0,66.02,Winter,0,114,2023,1,24,Tuesday,72.846
38853,2023-01-24,S003,P0014,Groceries,East,454,117,532,97.41,20,Sunny,1,85.27,Winter,0,164,2023,1,24,Tuesday,77.928
38854,2023-01-24,S003,P0015,Groceries,East,324,72,0,87.81,5,Sunny,0,105.41,Winter,0,81,2023,1,24,Tuesday,83.4195
38855,2023-01-24,S003,P0016,Electronics,East,336,125,0,93.69,10,Sunny,0,103.89,Winter,0,107,2023,1,24,Tuesday,84.321
38856,2023-01-24,S003,P0017,Furniture,East,529,62,0,112.54,10,Sunny,1,102.14,Winter,0,68,2023,1,24,Tuesday,101.286
38857,2023-01-24,S003,P0018,Furniture,East,312,97,507,135.73,15,Sunny,1,163.89,Winter,0,126,2023,1,24,Tuesday,115.37049999999999
38858,2023-01-24,S003,P0019,Groceries,East,173,123,0,59.42,0,Sunny,0,53.01,Winter,0,105,2023,1,24,Tuesday,59.42
38859,2023-01-24,S003,P0020,Clothing,East,696,56,0,63.37,10,Sunny,0,57.44,Winter,0,65,2023,1,24,Tuesday,57.033
38860,2023-01-24,S004,P0001,Groceries,West,289,101,0,12.04,10,Snowy,1,10.79,Winter,0,142,2023,1,24,Tuesday,10.836
38861,2023-01-24,S004,P0002,Groceries,West,751,78,0,18.96,10,Snowy,0,18.44,Winter,0,94,2023,1,24,Tuesday,17.064
38862,2023-01-24,S004,P0003,Furniture,West,292,37,0,123.85,0,Snowy,0,122.56,Winter,0,30,2023,1,24,Tuesday,123.85
38863,2023-01-24,S004,P0004,Groceries,West,694,147,0,47.68,20,Snowy,1,56.67,Winter,0,131,2023,1,24,Tuesday,38.144
38864,2023-01-24,S004,P0005,Clothing,West,144,144,250,90.35,20,Snowy,1,96.43,Winter,0,260,2023,1,24,Tuesday,72.28
38865,2023-01-24,S004,P0006,Groceries,West,112,109,0,34.38,5,Snowy,0,38.11,Winter,0,95,2023,1,24,Tuesday,32.661
38866,2023-01-24,S004,P0007,Groceries,West,586,77,0,25.66,10,Snowy,0,23.21,Winter,0,81,2023,1,24,Tuesday,23.094
38867,2023-01-24,S004,P0008,Furniture,West,112,62,59,100.37,0,Snowy,0,99.27,Winter,0,65,2023,1,24,Tuesday,100.37
38868,2023-01-24,S004,P0009,Clothing,West,342,92,0,122.25,10,Snowy,0,133.61,Winter,0,148,2023,1,24,Tuesday,110.025
38869,2023-01-24,S004,P0010,Groceries,West,609,143,550,31.34,0,Snowy,0,28.89,Winter,0,143,2023,1,24,Tuesday,31.34
38870,2023-01-24,S004,P0011,Clothing,West,421,188,0,66.27,15,Snowy,1,61.76,Winter,0,168,2023,1,24,Tuesday,56.329499999999996
38871,2023-01-24,S004,P0012,Electronics,West,104,104,145,110.01,20,Snowy,1,120.6,Winter,0,153,2023,1,24,Tuesday,88.00800000000001
38872,2023-01-24,S004,P0013,Groceries,West,314,40,0,16.88,0,Snowy,0,18.27,Winter,0,44,2023,1,24,Tuesday,16.88
38873,2023-01-24,S004,P0014,Furniture,West,106,40,0,149.23,10,Snowy,1,147.96,Winter,0,58,2023,1,24,Tuesday,134.307
38874,2023-01-24,S004,P0015,Furniture,West,369,69,0,94.9,0,Snowy,0,105.07,Winter,0,68,2023,1,24,Tuesday,94.9
38875,2023-01-24,S004,P0016,Furniture,West,87,58,0,97.49,10,Snowy,0,107.06,Winter,0,52,2023,1,24,Tuesday,87.741
38876,2023-01-24,S004,P0017,Clothing,West,224,179,172,91.85,25,Snowy,1,105.87,Winter,0,172,2023,1,24,Tuesday,68.88749999999999
38877,2023-01-24,S004,P0018,Furniture,West,69,69,107,173.79,10,Snowy,1,149.7,Winter,0,112,2023,1,24,Tuesday,156.411
38878,2023-01-24,S004,P0019,Clothing,West,296,90,0,61.64,5,Snowy,0,70.79,Winter,0,120,2023,1,24,Tuesday,58.558
38879,2023-01-24,S004,P0020,Furniture,West,135,57,0,121.3,10,Snowy,0,116.32,Winter,0,68,2023,1,24,Tuesday,109.17
38880,2023-01-24,S005,P0001,Groceries,North,255,141,248,11.4,15,Snowy,1,12.53,Winter,0,133,2023,1,24,Tuesday,9.69
38881,2023-01-24,S005,P0002,Electronics,North,409,94,0,38.64,10,Snowy,0,35.28,Winter,0,90,2023,1,24,Tuesday,34.776
38882,2023-01-24,S005,P0003,Toys,North,161,87,126,30.61,5,Snowy,0,34.4,Winter,0,115,2023,1,24,Tuesday,29.0795
38883,2023-01-24,S005,P0004,Groceries,North,161,62,0,5.62,15,Snowy,1,5.99,Winter,0,55,2023,1,24,Tuesday,4.777
38884,2023-01-24,S005,P0005,Groceries,North,83,83,0,12.79,25,Snowy,1,14.42,Winter,0,111,2023,1,24,Tuesday,9.5925
38885,2023-01-24,S005,P0006,Groceries,North,482,107,0,56.91,10,Snowy,0,67.73,Winter,0,117,2023,1,24,Tuesday,51.219
38886,2023-01-24,S005,P0007,Groceries,North,249,80,226,84.26,5,Snowy,0,99.62,Winter,0,122,2023,1,24,Tuesday,80.047
38887,2023-01-24,S005,P0008,Groceries,North,92,92,152,70.15,5,Snowy,0,84.43,Winter,0,151,2023,1,24,Tuesday,66.6425
38888,2023-01-24,S005,P0009,Groceries,North,203,89,0,89.43,5,Snowy,0,96.76,Winter,0,92,2023,1,24,Tuesday,84.9585
38889,2023-01-24,S005,P0010,Groceries,North,133,64,0,54.92,5,Snowy,0,49.55,Winter,0,73,2023,1,24,Tuesday,52.174
38890,2023-01-24,S005,P0011,Electronics,North,470,68,0,67.15,15,Snowy,1,58.76,Winter,0,75,2023,1,24,Tuesday,57.0775
38891,2023-01-24,S005,P0012,Furniture,North,411,109,482,106.03,25,Snowy,1,125.58,Winter,0,100,2023,1,24,Tuesday,79.52250000000001
38892,2023-01-24,S005,P0013,Groceries,North,283,62,0,70.68,0,Snowy,0,62.71,Winter,0,68,2023,1,24,Tuesday,70.68
38893,2023-01-24,S005,P0014,Furniture,North,225,87,0,137.37,25,Snowy,1,153.45,Winter,0,104,2023,1,24,Tuesday,103.0275
38894,2023-01-24,S005,P0015,Groceries,North,489,66,0,44.96,5,Snowy,0,52.2,Winter,0,81,2023,1,24,Tuesday,42.711999999999996
38895,2023-01-24,S005,P0016,Toys,North,575,49,0,28.65,10,Snowy,0,26.69,Winter,0,54,2023,1,24,Tuesday,25.785
38896,2023-01-24,S005,P0017,Toys,North,139,75,92,35.64,10,Snowy,1,39.44,Winter,0,111,2023,1,24,Tuesday,32.076
